id,name,score1,score2
6042,Student_6042,98,69
6043,Student_6043,55,90
6044,Student_6044,86,74
6045,Student_6045,64,88
6046,Student_6046,53,53
6047,Student_6047,60,99
6048,Student_6048,61,89
6049,Student_6049,85,88
6050,Student_6050,76,79
6051,Student_6051,67,65
6052,Student_6052,64,60
6053,Student_6053,83,71
6054,Student_6054,81,65
6055,Student_6055,91,51
6056,Student_6056,64,54
6057,Student_6057,80,87
6058,Student_6058,65,96
6059,Student_6059,75,98
6060,Student_6060,88,71
6061,Student_6061,80,94
6062,Student_6062,84,56
6063,Student_6063,89,61
6064,Student_6064,81,73
6065,Student_6065,96,53
6066,Student_6066,55,78
6067,Student_6067,96,84
6068,Student_6068,73,59
6069,Student_6069,91,51
6070,Student_6070,72,52
6071,Student_6071,60,59
6072,Student_6072,70,57
6073,Student_6073,56,67
6074,Student_6074,61,84
6075,Student_6075,82,60
6076,Student_6076,58,51
6077,Student_6077,51,75
6078,Student_6078,90,74
6079,Student_6079,78,92
6080,Student_6080,97,73
6081,Student_6081,86,83
6082,Student_6082,93,62
6083,Student_6083,78,85
6084,Student_6084,60,63
6085,Student_6085,52,72
6086,Student_6086,96,52
6087,Student_6087,75,74
6088,Student_6088,83,59
6089,Student_6089,79,69
6090,Student_6090,90,76
6091,Student_6091,80,54
6092,Student_6092,80,91
6093,Student_6093,62,74
6094,Student_6094,72,60
6095,Student_6095,51,70
6096,Student_6096,64,96
6097,Student_6097,87,90
6098,Student_6098,64,67
6099,Student_6099,58,60
6100,Student_6100,72,89
6101,Student_6101,95,73
6102,Student_6102,86,99
6103,Student_6103,99,54
6104,Student_6104,53,71
6105,Student_6105,73,92
6106,Student_6106,70,88
6107,Student_6107,75,76
6108,Student_6108,59,97
6109,Student_6109,55,66
6110,Student_6110,87,80
6111,Student_6111,59,67
6112,Student_6112,84,80
6113,Student_6113,70,78
6114,Student_6114,93,56
6115,Student_6115,55,67
6116,Student_6116,57,80
6117,Student_6117,78,68
6118,Student_6118,74,97
6119,Student_6119,61,53
6120,Student_6120,99,88
6121,Student_6121,98,69
6122,Student_6122,86,68
6123,Student_6123,92,61
6124,Student_6124,97,89
6125,Student_6125,64,53
6126,Student_6126,88,97
6127,Student_6127,90,59
6128,Student_6128,80,62
6129,Student_6129,58,60
6130,Student_6130,86,55
6131,Student_6131,58,51
6132,Student_6132,58,68
6133,Student_6133,88,87
6134,Student_6134,98,88
6135,Student_6135,59,76
6136,Student_6136,83,68
6137,Student_6137,74,50
6138,Student_6138,93,72
6139,Student_6139,92,65
6140,Student_6140,51,56
6141,Student_6141,89,81
6142,Student_6142,52,55
6143,Student_6143,87,71
6144,Student_6144,61,84
6145,Student_6145,75,86
6146,Student_6146,70,58
6147,Student_6147,52,65
6148,Student_6148,59,69
6149,Student_6149,96,86
6150,Student_6150,53,84
6151,Student_6151,86,84
6152,Student_6152,55,94
6153,Student_6153,56,54
6154,Student_6154,84,100
6155,Student_6155,71,57
6156,Student_6156,94,67
6157,Student_6157,62,55
6158,Student_6158,70,77
6159,Student_6159,73,93
6160,Student_6160,98,81
6161,Student_6161,68,90
6162,Student_6162,76,51
6163,Student_6163,64,66
6164,Student_6164,56,59
6165,Student_6165,95,95
6166,Student_6166,82,57
6167,Student_6167,51,75
6168,Student_6168,66,73
6169,Student_6169,63,100
6170,Student_6170,66,51
6171,Student_6171,59,79
6172,Student_6172,58,50
6173,Student_6173,98,82
6174,Student_6174,72,93
6175,Student_6175,61,78
6176,Student_6176,76,61
6177,Student_6177,56,54
6178,Student_6178,92,99
6179,Student_6179,57,56
6180,Student_6180,89,86
6181,Student_6181,74,51
6182,Student_6182,69,77
6183,Student_6183,86,64
6184,Student_6184,93,65
6185,Student_6185,57,65
6186,Student_6186,81,95
6187,Student_6187,91,72
6188,Student_6188,85,99
6189,Student_6189,84,89
6190,Student_6190,73,58
6191,Student_6191,82,69
6192,Student_6192,86,69
6193,Student_6193,79,55
6194,Student_6194,64,75
6195,Student_6195,62,98
6196,Student_6196,71,52
6197,Student_6197,96,54
6198,Student_6198,73,98
6199,Student_6199,59,59
6200,Student_6200,93,89
6201,Student_6201,60,95
6202,Student_6202,92,55
6203,Student_6203,60,88
6204,Student_6204,54,99
6205,Student_6205,75,88
6206,Student_6206,68,88
6207,Student_6207,68,97
6208,Student_6208,59,82
6209,Student_6209,56,75
6210,Student_6210,54,79
6211,Student_6211,58,78
6212,Student_6212,60,66
6213,Student_6213,95,67
6214,Student_6214,88,97
6215,Student_6215,59,83
6216,Student_6216,62,58
6217,Student_6217,69,74
6218,Student_6218,50,96
6219,Student_6219,82,99
6220,Student_6220,65,93
6221,Student_6221,90,72
6222,Student_6222,72,83
6223,Student_6223,66,97
6224,Student_6224,83,86
6225,Student_6225,63,61
6226,Student_6226,61,66
6227,Student_6227,72,70
6228,Student_6228,59,59
6229,Student_6229,88,86
6230,Student_6230,53,74
6231,Student_6231,93,82
6232,Student_6232,94,56
6233,Student_6233,97,51
6234,Student_6234,77,98
6235,Student_6235,81,68
6236,Student_6236,67,81
6237,Student_6237,67,88
6238,Student_6238,95,85
6239,Student_6239,52,57
6240,Student_6240,58,82
6241,Student_6241,95,67
6242,Student_6242,98,66
6243,Student_6243,62,57
6244,Student_6244,77,60
6245,Student_6245,58,76
6246,Student_6246,54,57
6247,Student_6247,52,94
6248,Student_6248,79,60
6249,Student_6249,78,76
6250,Student_6250,69,98
6251,Student_6251,90,83
6252,Student_6252,85,98
6253,Student_6253,92,94
6254,Student_6254,79,92
6255,Student_6255,81,86
6256,Student_6256,76,71
6257,Student_6257,77,74
6258,Student_6258,73,71
6259,Student_6259,73,51
6260,Student_6260,65,73
6261,Student_6261,98,100
6262,Student_6262,78,70
6263,Student_6263,66,91
6264,Student_6264,99,93
6265,Student_6265,89,66
6266,Student_6266,99,58
6267,Student_6267,62,58
6268,Student_6268,98,70
6269,Student_6269,88,62
6270,Student_6270,59,82
6271,Student_6271,82,98
6272,Student_6272,53,95
6273,Student_6273,96,60
6274,Student_6274,54,65
6275,Student_6275,87,64
6276,Student_6276,64,94
6277,Student_6277,80,97
6278,Student_6278,75,58
6279,Student_6279,57,100
6280,Student_6280,92,99
6281,Student_6281,73,92
6282,Student_6282,84,100
6283,Student_6283,80,88
6284,Student_6284,52,76
6285,Student_6285,71,100
6286,Student_6286,93,57
6287,Student_6287,85,75
6288,Student_6288,62,60
6289,Student_6289,89,51
6290,Student_6290,76,73
6291,Student_6291,86,86
6292,Student_6292,68,97
6293,Student_6293,54,70
6294,Student_6294,68,51
6295,Student_6295,83,52
6296,Student_6296,62,76
6297,Student_6297,74,60
6298,Student_6298,59,81
6299,Student_6299,54,91
6300,Student_6300,80,89
6301,Student_6301,62,79
6302,Student_6302,62,100
6303,Student_6303,66,79
6304,Student_6304,59,90
6305,Student_6305,62,99
6306,Student_6306,89,57
6307,Student_6307,93,81
6308,Student_6308,74,64
6309,Student_6309,59,88
6310,Student_6310,56,55
6311,Student_6311,83,99
6312,Student_6312,81,73
6313,Student_6313,86,81
6314,Student_6314,69,100
6315,Student_6315,87,54
6316,Student_6316,54,89
6317,Student_6317,89,90
6318,Student_6318,50,62
6319,Student_6319,65,100
6320,Student_6320,54,56
6321,Student_6321,79,81
6322,Student_6322,53,90
6323,Student_6323,90,59
6324,Student_6324,94,53
6325,Student_6325,50,61
6326,Student_6326,90,65
6327,Student_6327,91,67
6328,Student_6328,71,79
6329,Student_6329,86,57
6330,Student_6330,57,59
6331,Student_6331,67,54
6332,Student_6332,62,50
6333,Student_6333,85,52
6334,Student_6334,61,73
6335,Student_6335,83,98
6336,Student_6336,89,76
6337,Student_6337,51,52
6338,Student_6338,55,87
6339,Student_6339,71,53
6340,Student_6340,65,80
6341,Student_6341,51,97
6342,Student_6342,90,60
6343,Student_6343,53,75
6344,Student_6344,83,99
6345,Student_6345,70,61
6346,Student_6346,75,60
6347,Student_6347,88,67
6348,Student_6348,51,81
6349,Student_6349,87,67
6350,Student_6350,90,56
6351,Student_6351,63,72
6352,Student_6352,52,69
6353,Student_6353,72,70
6354,Student_6354,95,88
6355,Student_6355,95,75
6356,Student_6356,60,60
6357,Student_6357,63,55
6358,Student_6358,62,61
6359,Student_6359,93,78
6360,Student_6360,79,87
6361,Student_6361,72,61
6362,Student_6362,99,62
6363,Student_6363,94,74
6364,Student_6364,97,78
6365,Student_6365,95,89
6366,Student_6366,86,65
6367,Student_6367,98,50
6368,Student_6368,88,60
6369,Student_6369,54,86
6370,Student_6370,72,97
6371,Student_6371,94,62
6372,Student_6372,57,71
6373,Student_6373,64,60
6374,Student_6374,59,67
6375,Student_6375,93,75
6376,Student_6376,79,73
6377,Student_6377,58,75
6378,Student_6378,62,80
6379,Student_6379,56,95
6380,Student_6380,58,98
6381,Student_6381,61,85
6382,Student_6382,71,58
6383,Student_6383,68,58
6384,Student_6384,65,57
6385,Student_6385,100,62
6386,Student_6386,89,73
6387,Student_6387,71,52
6388,Student_6388,61,64
6389,Student_6389,58,70
6390,Student_6390,66,70
6391,Student_6391,88,62
6392,Student_6392,69,72
6393,Student_6393,68,72
6394,Student_6394,56,58
6395,Student_6395,73,100
6396,Student_6396,77,80
6397,Student_6397,88,89
6398,Student_6398,66,82
6399,Student_6399,50,50
6400,Student_6400,87,50
6401,Student_6401,80,95
6402,Student_6402,67,84
6403,Student_6403,85,87
6404,Student_6404,69,95
6405,Student_6405,53,51
6406,Student_6406,59,93
6407,Student_6407,70,70
6408,Student_6408,87,50
6409,Student_6409,86,54
6410,Student_6410,73,94
6411,Student_6411,52,98
6412,Student_6412,62,87
6413,Student_6413,87,70
6414,Student_6414,85,95
6415,Student_6415,97,95
6416,Student_6416,88,68
6417,Student_6417,81,87
6418,Student_6418,99,70
6419,Student_6419,74,79
6420,Student_6420,50,50
6421,Student_6421,53,79
6422,Student_6422,77,50
6423,Student_6423,92,92
6424,Student_6424,74,53
6425,Student_6425,95,84
6426,Student_6426,95,76
6427,Student_6427,91,61
6428,Student_6428,53,75
6429,Student_6429,54,95
6430,Student_6430,67,78
6431,Student_6431,69,59
6432,Student_6432,86,84
6433,Student_6433,79,67
6434,Student_6434,87,67
6435,Student_6435,60,66
6436,Student_6436,75,83
6437,Student_6437,73,51
6438,Student_6438,94,50
6439,Student_6439,100,91
6440,Student_6440,94,88
6441,Student_6441,57,55
6442,Student_6442,74,83
6443,Student_6443,57,68
6444,Student_6444,83,100
6445,Student_6445,71,84
6446,Student_6446,100,79
6447,Student_6447,59,98
6448,Student_6448,93,83
6449,Student_6449,78,88
6450,Student_6450,66,80
6451,Student_6451,69,85
6452,Student_6452,58,98
6453,Student_6453,95,79
6454,Student_6454,71,71
6455,Student_6455,80,84
6456,Student_6456,82,93
6457,Student_6457,93,83
6458,Student_6458,52,79
6459,Student_6459,73,86
6460,Student_6460,87,70
6461,Student_6461,65,65
6462,Student_6462,75,71
6463,Student_6463,96,65
6464,Student_6464,66,53
6465,Student_6465,83,78
6466,Student_6466,51,95
6467,Student_6467,50,63
6468,Student_6468,62,55
6469,Student_6469,72,91
6470,Student_6470,52,85
6471,Student_6471,83,53
6472,Student_6472,71,69
6473,Student_6473,53,53
6474,Student_6474,78,95
6475,Student_6475,50,71
6476,Student_6476,97,94
6477,Student_6477,61,82
6478,Student_6478,87,98
6479,Student_6479,100,77
6480,Student_6480,100,79
6481,Student_6481,71,77
6482,Student_6482,66,86
6483,Student_6483,64,75
6484,Student_6484,74,78
6485,Student_6485,95,55
6486,Student_6486,98,86
6487,Student_6487,59,86
6488,Student_6488,99,72
6489,Student_6489,55,91
6490,Student_6490,63,52
6491,Student_6491,89,55
6492,Student_6492,51,98
6493,Student_6493,52,93
6494,Student_6494,51,64
6495,Student_6495,60,82
6496,Student_6496,76,91
6497,Student_6497,51,82
6498,Student_6498,52,100
6499,Student_6499,54,99
6500,Student_6500,79,99
6501,Student_6501,56,67
6502,Student_6502,95,58
6503,Student_6503,91,77
6504,Student_6504,79,66
6505,Student_6505,63,50
6506,Student_6506,100,63
6507,Student_6507,61,84
6508,Student_6508,65,76
6509,Student_6509,62,64
6510,Student_6510,75,60
6511,Student_6511,68,85
6512,Student_6512,95,57
6513,Student_6513,84,63
6514,Student_6514,52,55
6515,Student_6515,73,78
6516,Student_6516,79,55
6517,Student_6517,69,69
6518,Student_6518,79,55
6519,Student_6519,95,74
6520,Student_6520,62,98
6521,Student_6521,92,78
6522,Student_6522,93,76
6523,Student_6523,89,72
6524,Student_6524,59,54
6525,Student_6525,93,95
6526,Student_6526,73,85
6527,Student_6527,92,82
6528,Student_6528,88,86
6529,Student_6529,73,99
6530,Student_6530,100,52
6531,Student_6531,96,58
6532,Student_6532,53,63
6533,Student_6533,85,64
6534,Student_6534,50,92
6535,Student_6535,78,64
6536,Student_6536,58,82
6537,Student_6537,72,84
6538,Student_6538,84,59
6539,Student_6539,70,58
6540,Student_6540,89,78
6541,Student_6541,98,54
6542,Student_6542,95,84
6543,Student_6543,81,95
6544,Student_6544,55,68
6545,Student_6545,85,62
6546,Student_6546,100,66
6547,Student_6547,68,60
6548,Student_6548,83,81
6549,Student_6549,87,97
6550,Student_6550,75,97
6551,Student_6551,68,51
6552,Student_6552,97,74
6553,Student_6553,81,50
6554,Student_6554,97,68
6555,Student_6555,83,72
6556,Student_6556,63,72
6557,Student_6557,83,74
6558,Student_6558,69,93
6559,Student_6559,81,64
6560,Student_6560,63,56
6561,Student_6561,94,73
6562,Student_6562,91,55
6563,Student_6563,94,51
6564,Student_6564,52,81
6565,Student_6565,99,74
6566,Student_6566,72,89
6567,Student_6567,51,62
6568,Student_6568,78,62
6569,Student_6569,63,78
6570,Student_6570,66,66
6571,Student_6571,62,98
6572,Student_6572,79,69
6573,Student_6573,73,69
6574,Student_6574,63,78
6575,Student_6575,78,55
6576,Student_6576,77,85
6577,Student_6577,78,61
6578,Student_6578,51,82
6579,Student_6579,56,54
6580,Student_6580,98,69
6581,Student_6581,50,76
6582,Student_6582,73,95
6583,Student_6583,95,87
6584,Student_6584,52,60
6585,Student_6585,67,67
6586,Student_6586,58,53
6587,Student_6587,72,58
6588,Student_6588,66,51
6589,Student_6589,99,58
6590,Student_6590,86,95
6591,Student_6591,100,89
6592,Student_6592,89,69
6593,Student_6593,86,74
6594,Student_6594,95,62
6595,Student_6595,89,69
6596,Student_6596,73,87
6597,Student_6597,51,94
6598,Student_6598,89,77
6599,Student_6599,53,63
6600,Student_6600,60,74
6601,Student_6601,67,73
6602,Student_6602,63,97
6603,Student_6603,83,73
6604,Student_6604,64,70
6605,Student_6605,96,69
6606,Student_6606,61,82
6607,Student_6607,89,60
6608,Student_6608,50,62
6609,Student_6609,77,71
6610,Student_6610,95,94
6611,Student_6611,53,93
6612,Student_6612,80,82
6613,Student_6613,99,66
6614,Student_6614,56,54
6615,Student_6615,54,52
6616,Student_6616,82,54
6617,Student_6617,60,55
6618,Student_6618,99,61
6619,Student_6619,54,50
6620,Student_6620,97,67
6621,Student_6621,72,60
6622,Student_6622,75,69
6623,Student_6623,75,64
6624,Student_6624,58,99
6625,Student_6625,61,99
6626,Student_6626,56,90
6627,Student_6627,90,79
6628,Student_6628,77,50
6629,Student_6629,95,59
6630,Student_6630,53,75
6631,Student_6631,93,78
6632,Student_6632,60,92
6633,Student_6633,97,85
6634,Student_6634,68,85
6635,Student_6635,57,95
6636,Student_6636,50,90
6637,Student_6637,72,50
6638,Student_6638,52,59
6639,Student_6639,80,71
6640,Student_6640,59,56
6641,Student_6641,53,99
6642,Student_6642,50,97
6643,Student_6643,81,73
6644,Student_6644,71,67
6645,Student_6645,51,63
6646,Student_6646,51,99
6647,Student_6647,73,95
6648,Student_6648,75,77
6649,Student_6649,56,59
6650,Student_6650,79,69
6651,Student_6651,69,79
6652,Student_6652,89,60
6653,Student_6653,60,58
6654,Student_6654,59,54
6655,Student_6655,74,72
6656,Student_6656,84,75
6657,Student_6657,72,89
6658,Student_6658,77,58
6659,Student_6659,52,86
6660,Student_6660,78,83
6661,Student_6661,99,51
6662,Student_6662,97,52
6663,Student_6663,90,61
6664,Student_6664,65,63
6665,Student_6665,53,57
6666,Student_6666,56,58
6667,Student_6667,58,62
6668,Student_6668,83,66
6669,Student_6669,80,89
6670,Student_6670,53,73
6671,Student_6671,57,61
6672,Student_6672,83,90
6673,Student_6673,84,59
6674,Student_6674,73,64
6675,Student_6675,98,57
6676,Student_6676,98,100
6677,Student_6677,70,54
6678,Student_6678,100,86
6679,Student_6679,54,64
6680,Student_6680,59,63
6681,Student_6681,63,63
6682,Student_6682,87,69
6683,Student_6683,51,53
6684,Student_6684,66,68
6685,Student_6685,52,87
6686,Student_6686,79,81
6687,Student_6687,60,93
6688,Student_6688,55,66
6689,Student_6689,56,86
6690,Student_6690,84,63
6691,Student_6691,60,60
6692,Student_6692,80,87
6693,Student_6693,54,92
6694,Student_6694,90,66
6695,Student_6695,91,66
6696,Student_6696,95,98
6697,Student_6697,59,82
6698,Student_6698,51,68
6699,Student_6699,52,74
6700,Student_6700,70,63
6701,Student_6701,66,73
6702,Student_6702,55,93
6703,Student_6703,79,85
6704,Student_6704,98,63
6705,Student_6705,68,91
6706,Student_6706,98,76
6707,Student_6707,87,60
6708,Student_6708,96,89
6709,Student_6709,93,88
6710,Student_6710,59,57
6711,Student_6711,67,67
6712,Student_6712,86,95
6713,Student_6713,74,71
6714,Student_6714,93,60
6715,Student_6715,78,81
6716,Student_6716,85,67
6717,Student_6717,64,100
6718,Student_6718,95,64
6719,Student_6719,91,87
6720,Student_6720,77,62
6721,Student_6721,68,55
6722,Student_6722,87,99
6723,Student_6723,80,79
6724,Student_6724,57,71
6725,Student_6725,65,51
6726,Student_6726,79,91
6727,Student_6727,55,74
6728,Student_6728,62,80
6729,Student_6729,98,62
6730,Student_6730,78,77
6731,Student_6731,79,82
6732,Student_6732,87,53
6733,Student_6733,67,67
6734,Student_6734,70,83
6735,Student_6735,85,79
6736,Student_6736,97,98
6737,Student_6737,60,77
6738,Student_6738,92,67
6739,Student_6739,66,65
6740,Student_6740,83,86
6741,Student_6741,65,100
6742,Student_6742,77,93
6743,Student_6743,80,61
6744,Student_6744,54,73
6745,Student_6745,53,78
6746,Student_6746,52,71
6747,Student_6747,61,86
6748,Student_6748,79,53
6749,Student_6749,65,54
6750,Student_6750,69,64
6751,Student_6751,60,96
6752,Student_6752,73,95
6753,Student_6753,93,90
6754,Student_6754,69,88
6755,Student_6755,86,69
6756,Student_6756,66,75
6757,Student_6757,57,96
6758,Student_6758,59,65
6759,Student_6759,58,62
6760,Student_6760,59,76
6761,Student_6761,61,65
6762,Student_6762,50,80
6763,Student_6763,99,84
6764,Student_6764,86,75
6765,Student_6765,59,97
6766,Student_6766,51,59
6767,Student_6767,98,66
6768,Student_6768,81,77
6769,Student_6769,62,100
6770,Student_6770,95,60
6771,Student_6771,57,87
6772,Student_6772,78,50
6773,Student_6773,83,77
6774,Student_6774,67,92
6775,Student_6775,71,65
6776,Student_6776,71,51
6777,Student_6777,96,70
6778,Student_6778,57,92
6779,Student_6779,59,60
6780,Student_6780,54,85
6781,Student_6781,59,60
6782,Student_6782,88,68
6783,Student_6783,99,96
6784,Student_6784,85,58
6785,Student_6785,92,71
6786,Student_6786,57,67
6787,Student_6787,59,84
6788,Student_6788,64,81
6789,Student_6789,56,61
6790,Student_6790,73,60
6791,Student_6791,84,56
6792,Student_6792,90,84
6793,Student_6793,85,66
6794,Student_6794,51,58
6795,Student_6795,94,85
6796,Student_6796,71,94
6797,Student_6797,63,85
6798,Student_6798,67,96
6799,Student_6799,100,67
6800,Student_6800,71,70
6801,Student_6801,65,77
6802,Student_6802,96,50
6803,Student_6803,57,95
6804,Student_6804,78,74
6805,Student_6805,55,57
6806,Student_6806,98,50
6807,Student_6807,69,80
6808,Student_6808,92,81
6809,Student_6809,59,97
6810,Student_6810,87,71
6811,Student_6811,56,58
6812,Student_6812,80,54
6813,Student_6813,63,100
6814,Student_6814,94,69
6815,Student_6815,67,59
6816,Student_6816,97,59
6817,Student_6817,98,54
6818,Student_6818,83,99
6819,Student_6819,68,67
6820,Student_6820,95,67
6821,Student_6821,74,54
6822,Student_6822,72,57
6823,Student_6823,88,65
6824,Student_6824,92,67
6825,Student_6825,82,55
6826,Student_6826,90,83
6827,Student_6827,54,53
6828,Student_6828,65,75
6829,Student_6829,77,87
6830,Student_6830,86,81
6831,Student_6831,63,86
6832,Student_6832,90,50
6833,Student_6833,50,59
6834,Student_6834,77,56
6835,Student_6835,93,66
6836,Student_6836,70,92
6837,Student_6837,64,73
